time_elapsed,serial_timesteps,policy_loss,clipfrac,value_loss,explained_variance,n_updates,policy_entropy,fps,approxkl,total_timesteps,ep_len_mean,ep_reward_mean
1576.8264589309692,173312,-0.008013976,0.12426758,0.02674834,0.8111071437597275,1354,1.3744109,884,0.0013075027,1386496,2207.27,15.98
1577.985952615738,173440,-0.008149481,0.13208008,0.025180418,0.8242697715759277,1355,1.3431319,1102,0.0014611151,1387520,2207.27,15.98
1578.9167363643646,173568,-0.007938016,0.115234375,0.010973812,0.91586983948946,1356,1.3723655,950,0.0011390464,1388544,2209.88,15.99
1579.9960374832153,173696,-0.008634179,0.12182617,0.023605175,0.8170450031757355,1357,1.3401707,997,0.0013806475,1389568,2209.24,15.99
1581.0238256454468,173824,-0.008946105,0.17553711,0.028113604,0.7553433328866959,1358,1.3567855,956,0.0021117737,1390592,2209.24,15.99
1582.0969061851501,173952,-0.007925187,0.1262207,0.01441639,0.8929419592022896,1359,1.3551431,934,0.0013311259,1391616,2209.24,15.99
1583.1938445568085,174080,-0.0072100274,0.1159668,0.012039514,0.920375145971775,1360,1.3309679,986,0.0011829154,1392640,2203.83,16.01
1584.2341392040253,174208,-0.0064777425,0.17260742,0.010014912,0.9123330339789391,1361,1.3344028,1065,0.0016149227,1393664,2203.83,16.01
1585.1962637901306,174336,-0.006759972,0.19506836,0.011621393,0.9160940572619438,1362,1.3063245,1118,0.0018415386,1394688,2203.83,16.01
1586.1127858161926,174464,-0.0065956423,0.17041016,0.011797041,0.9172531142830849,1363,1.3082705,1101,0.0016916451,1395712,2203.83,16.01
1587.043668270111,174592,-0.0077745076,0.1303711,0.010805022,0.924602210521698,1364,1.3108611,1066,0.0013456589,1396736,2203.83,16.01
1588.006273984909,174720,-0.0061670183,0.12866211,0.009418607,0.9195498451590538,1365,1.2988867,1055,0.001262319,1397760,2186.96,16.2
1588.9795248508453,174848,-0.0072503155,0.11425781,0.020220367,0.8833025768399239,1366,1.2820121,1033,0.0013053454,1398784,2186.96,16.2
