policy_entropy,nupdates,total_timesteps,explained_variance,value_loss,fps,ep_reward_mean,ep_len_mean
1.754949927330017,3800,304000,0.8796372413635254,0.011435247957706451,1208,-20.48,867.31
1.7454267740249634,3900,312000,0.5646139085292816,0.05008968710899353,1210,-20.46,871.64
1.7537002563476562,4000,320000,0.8908373713493347,0.01452685333788395,1212,-20.49,868.17
1.7479848861694336,4100,328000,0.9388796649873257,0.007726932875812054,1214,-20.52,870.43
1.7659238576889038,4200,336000,0.8385997712612152,0.01647203229367733,1216,-20.55,868.58
1.7564990520477295,4300,344000,0.9540865607559681,0.008203994482755661,1218,-20.52,868.47
1.7613048553466797,4400,352000,0.9368182271718979,0.009871716611087322,1220,-20.58,866.92
1.7527481317520142,4500,360000,0.8656521737575531,0.028155986219644547,1220,-20.58,867.1
1.7420654296875,4600,368000,0.9268992319703102,0.017852261662483215,1221,-20.55,869.84
1.748081922531128,4700,376000,0.9223412647843361,0.01538308709859848,1222,-20.55,870.57
1.7520195245742798,4800,384000,0.6994271576404572,0.07010798156261444,1222,-20.55,867.16
1.7393410205841064,4900,392000,0.918460838496685,0.017123566940426826,1223,-20.55,862.5
1.758066177368164,5000,400000,0.7924019396305084,0.011954068206250668,1223,-20.59,854.58
1.749691367149353,5100,408000,0.9221950992941856,0.024422133341431618,1225,-20.59,853.4
1.7521178722381592,5200,416000,0.7882327288389206,0.016293006017804146,1225,-20.56,853.48
1.7804301977157593,5300,424000,0.8545733839273453,0.02037527784705162,1226,-20.58,851.6
1.7623987197875977,5400,432000,0.9161974564194679,0.013761919923126698,1226,-20.56,860.34
1.762120008468628,5500,440000,0.8468644469976425,0.009546865709125996,1226,-20.54,858.95
1.7566373348236084,5600,448000,0.8108659535646439,0.0275372676551342,1227,-20.56,859.04
1.7667152881622314,5700,456000,0.8228636234998703,0.029928896576166153,1228,-20.6,858.62
1.7581708431243896,5800,464000,0.9517390877008438,0.00733026210218668,1229,-20.61,857.79
1.7390514612197876,5900,472000,0.45865464210510254,0.114162877202034,1229,-20.54,863.36
1.7548611164093018,6000,480000,0.9621345736086369,0.008745918981730938,1230,-20.54,864.56
1.7404329776763916,6100,488000,0.9441494531929493,0.011603666469454765,1231,-20.51,868.82
1.7588346004486084,6200,496000,0.7590303421020508,0.04783480241894722,1231,-20.44,871.5
1.7598422765731812,6300,504000,0.9481578655540943,0.005908929277211428,1192,-20.45,870.63
1.7682899236679077,6400,512000,0.6528326869010925,0.04303961247205734,1194,-20.43,870.18
1.7485183477401733,6500,520000,0.9661034271121025,0.011440299451351166,1195,-20.47,863.46
1.7630844116210938,6600,528000,0.5516346096992493,0.03648586943745613,1196,-20.53,862.37
1.7727701663970947,6700,536000,0.9823869150131941,0.005588761996477842,1197,-20.5,870.26
1.7585890293121338,6800,544000,0.9241609498858452,0.01962658390402794,1198,-20.51,872.28
1.7788898944854736,6900,552000,0.913959413766861,0.011224357411265373,1198,-20.54,871.4
1.7845560312271118,7000,560000,0.9549256637692451,0.014856183901429176,1200,-20.53,871.5
1.781084656715393,7100,568000,0.7628474682569504,0.02041659504175186,1200,-20.52,874.09
1.785961389541626,7200,576000,0.9729491230100393,0.0107038002461195,1200,-20.53,877.61
1.7858941555023193,7300,584000,0.8341551274061203,0.03812297061085701,1202,-20.56,880.48
1.7870652675628662,7400,592000,0.9361867010593414,0.024785783141851425,1202,-20.53,885.52
1.7853238582611084,7500,600000,0.8778124824166298,0.021132439374923706,1204,-20.53,896.59
1.7772102355957031,7600,608000,0.8719279170036316,0.012362556532025337,1204,-20.48,902.31
1.7694714069366455,7700,616000,0.9430003836750984,0.01511659286916256,1205,-20.44,905.14
1.7674188613891602,7800,624000,0.7902406752109528,0.02810584008693695,1205,-20.44,902.36
1.7720470428466797,7900,632000,0.8385587334632874,0.020134851336479187,1206,-20.4,899.46
1.769476294517517,8000,640000,0.7901670336723328,0.014701430685818195,1207,-20.39,903.52
1.7815192937850952,8100,648000,0.9320788085460663,0.015163538977503777,1208,-20.39,902.85
1.7607800960540771,8200,656000,0.563098281621933,0.033197708427906036,1208,-20.38,904.54
1.7781503200531006,8300,664000,0.864250048995018,0.016984274610877037,1209,-20.39,902.91
1.7819702625274658,8400,672000,0.9376102089881897,0.020999612286686897,1210,-20.4,901.07
1.7816522121429443,8500,680000,0.9547822959721088,0.010323216207325459,1211,-20.4,899.86
1.7847168445587158,8600,688000,0.8536447882652283,0.05088429898023605,1211,-20.4,896.12
1.7820154428482056,8700,696000,0.9682147912681103,0.011752727441489697,1211,-20.36,899.5
1.7883732318878174,8800,704000,0.9043224230408669,0.028945868834853172,1211,-20.37,898.4
1.7895736694335938,8900,712000,0.9226038902997971,0.012850972823798656,1212,-20.34,902.92
1.790010690689087,9000,720000,0.8877665922045708,0.02192118763923645,1213,-20.37,906.22
1.7880265712738037,9100,728000,0.7714077681303024,0.02339562401175499,1214,-20.37,910.49
1.7885093688964844,9200,736000,0.91226726770401,0.008278565481305122,1215,-20.37,908.53
1.7820955514907837,9300,744000,0.8624891340732574,0.014899710193276405,1216,-20.4,907.12
1.7871557474136353,9400,752000,0.8456153273582458,0.024131109938025475,1186,-20.32,917.97
1.7869724035263062,9500,760000,0.9346455559134483,0.012999290600419044,1187,-20.24,929.81
1.7813892364501953,9600,768000,0.8927481696009636,0.012387135997414589,1187,-20.26,931.37
1.7876278162002563,9700,776000,0.8640795350074768,0.029515881091356277,1187,-20.29,930.11
1.7851409912109375,9800,784000,0.9290842488408089,0.013645743019878864,1188,-20.31,928.63
1.781751275062561,9900,792000,0.9110331758856773,0.009279956109821796,1189,-20.32,934.7
1.7823385000228882,10000,800000,0.8406840562820435,0.018722504377365112,1190,-20.31,937.67
1.7793039083480835,10100,808000,0.7031925618648529,0.021342340856790543,1190,-20.32,943.93
1.7763677835464478,10200,816000,0.6537617146968842,0.04492921754717827,1191,-20.28,940.54
1.783109426498413,10300,824000,0.9525541700422764,0.004763113334774971,1192,-20.27,940.24
1.7783113718032837,10400,832000,0.6533336043357849,0.028703805059194565,1192,-20.28,939.32
1.7850414514541626,10500,840000,0.967009074985981,0.007326263003051281,1193,-20.31,933.11
1.7773590087890625,10600,848000,0.612966388463974,0.0463738813996315,1193,-20.42,918.2
1.7834784984588623,10700,856000,0.892161175608635,0.02082017995417118,1194,-20.42,918.74
1.7861793041229248,10800,864000,0.8942994251847267,0.012095644138753414,1195,-20.38,918.12
1.7802616357803345,10900,872000,0.8676545470952988,0.013841654174029827,1196,-20.34,917.87
1.7824723720550537,11000,880000,0.8241106420755386,0.016442222520709038,1196,-20.31,918.31
1.7849143743515015,11100,888000,0.9697408359497786,0.00729187298566103,1196,-20.3,921.68
1.7871707677841187,11200,896000,0.9046853557229042,0.016413487493991852,1197,-20.27,920.23
1.7900688648223877,11300,904000,0.8418064266443253,0.038183946162462234,1197,-20.27,922.19
1.788039207458496,11400,912000,0.9250581711530685,0.014322874136269093,1198,-20.25,930.7
1.7888847589492798,11500,920000,0.9325383380055428,0.014951768331229687,1198,-20.22,934.79
1.7871549129486084,11600,928000,0.9527755193412304,0.01127876341342926,1199,-20.22,937.71
1.7895019054412842,11700,936000,0.9088795036077499,0.01893836073577404,1200,-20.17,940.06
1.7848666906356812,11800,944000,0.8284033387899399,0.01462797075510025,1200,-20.19,937.84
1.7874587774276733,11900,952000,0.7860768884420395,0.019778713583946228,1201,-20.2,942.0
1.784555435180664,12000,960000,0.7739203870296478,0.028040224686264992,1201,-20.21,948.66
1.7890841960906982,12100,968000,0.8384820073843002,0.015820655971765518,1201,-20.26,945.65
1.789878487586975,12200,976000,0.9409330636262894,0.01709851063787937,1202,-20.31,939.77
1.7901350259780884,12300,984000,0.8675525486469269,0.009198874235153198,1203,-20.23,939.09
1.7885959148406982,12400,992000,0.8998745232820511,0.032247934490442276,1203,-20.27,934.19
1.7890955209732056,12500,1000000,0.8099739998579025,0.016918200999498367,1204,-20.21,937.53
1.7881717681884766,12600,1008000,0.9324941113591194,0.015739480033516884,1182,-20.28,931.82
1.7851314544677734,12700,1016000,0.9046946242451668,0.011185131967067719,1183,-20.31,931.92
1.7845550775527954,12800,1024000,0.9350059628486633,0.010543963871896267,1184,-20.32,928.66
1.789341926574707,12900,1032000,0.920489490032196,0.013409214094281197,1185,-20.32,930.09
1.7879194021224976,13000,1040000,0.9257535561919212,0.007535973098129034,1186,-20.31,929.3
1.7895835638046265,13100,1048000,0.8644547760486603,0.04077249765396118,1186,-20.3,931.02
1.7894216775894165,13200,1056000,0.8543462306261063,0.033990129828453064,1187,-20.3,931.53
1.7884804010391235,13300,1064000,0.8687319159507751,0.012896704487502575,1187,-20.29,933.91
1.7878774404525757,13400,1072000,0.8134744763374329,0.022586436942219734,1188,-20.24,938.04
1.7903404235839844,13500,1080000,0.9367688298225403,0.02416096068918705,1188,-20.27,936.74
1.7871898412704468,13600,1088000,0.7316612303256989,0.035949137061834335,1188,-20.28,937.85
1.7902129888534546,13700,1096000,0.9528289884328842,0.014794768765568733,1189,-20.32,929.82
1.7885173559188843,13800,1104000,0.8985757827758789,0.020009459927678108,1189,-20.27,936.97
1.7871932983398438,13900,1112000,0.9273571819067001,0.01715778186917305,1189,-20.29,939.42
1.7892755270004272,14000,1120000,0.7820411324501038,0.020648444071412086,1189,-20.27,943.91
1.7873222827911377,14100,1128000,0.6426002085208893,0.04252332076430321,1190,-20.22,954.31
1.7864148616790771,14200,1136000,0.9304778501391411,0.01331804133951664,1191,-20.17,958.16
1.787239670753479,14300,1144000,0.9022140577435493,0.0106537826359272,1191,-20.17,954.19
1.7845414876937866,14400,1152000,0.8967095017433167,0.014855797402560711,1191,-20.13,957.0
1.7860721349716187,14500,1160000,0.9032235369086266,0.0213351808488369,1191,-20.17,954.76
1.7875711917877197,14600,1168000,0.9235316663980484,0.022599423304200172,1192,-20.19,952.52
1.787597417831421,14700,1176000,0.928766094148159,0.018279332667589188,1192,-20.19,949.45
1.7883507013320923,14800,1184000,0.8356912732124329,0.022524140775203705,1193,-20.13,953.99
1.783471703529358,14900,1192000,0.9415512159466743,0.020949119701981544,1193,-20.04,961.22
1.7681915760040283,15000,1200000,0.8248209655284882,0.021823590621352196,1193,-20.05,959.61
1.7762731313705444,15100,1208000,0.8406496047973633,0.026890728622674942,1194,-20.02,961.41
1.7767868041992188,15200,1216000,0.6658467650413513,0.03700966015458107,1194,-20.1,947.14
1.7704260349273682,15300,1224000,0.6192323863506317,0.052694689482450485,1195,-20.05,953.43
1.7807891368865967,15400,1232000,0.9462543837726116,0.0125453295186162,1195,-20.1,955.65
1.7861559391021729,15500,1240000,0.9370225295424461,0.011903260834515095,1196,-20.11,951.48
1.7837673425674438,15600,1248000,0.8688336610794067,0.041352368891239166,1196,-20.16,942.53
1.788180947303772,15700,1256000,0.8759343326091766,0.04919135197997093,1177,-20.17,941.64
1.7866920232772827,15800,1264000,0.7802468836307526,0.020385850220918655,1177,-20.18,942.95
1.7874600887298584,15900,1272000,0.6753752827644348,0.06285680830478668,1178,-20.15,944.14
1.7879419326782227,16000,1280000,0.8836524561047554,0.019011151045560837,1178,-20.2,940.11
1.7832530736923218,16100,1288000,0.8859021961688995,0.018267497420310974,1179,-20.26,932.19
1.7839759588241577,16200,1296000,0.9454954043030739,0.006667152978479862,1179,-20.23,934.5
1.7822120189666748,16300,1304000,0.9296353682875633,0.012089167721569538,1179,-20.2,935.47
1.7799209356307983,16400,1312000,0.9584313258528709,0.013246595859527588,1180,-20.2,938.68
1.7813141345977783,16500,1320000,0.9736223816871643,0.012337658554315567,1180,-20.18,932.47
1.7806899547576904,16600,1328000,0.8235645294189453,0.012403867207467556,1181,-20.21,931.42
1.7845427989959717,16700,1336000,0.656159371137619,0.034305982291698456,1181,-20.19,937.01
1.7862628698349,16800,1344000,0.9575302265584469,0.01325827557593584,1182,-20.2,935.35
1.7861484289169312,16900,1352000,0.9172183275222778,0.01781817153096199,1182,-20.25,933.89
1.7887279987335205,17000,1360000,0.9549375288188457,0.009698865935206413,1183,-20.25,929.93
1.7885808944702148,17100,1368000,0.8415543287992477,0.019910532981157303,1183,-20.2,937.4
1.786452054977417,17200,1376000,0.9115854352712631,0.0223219096660614,1184,-20.2,938.16
1.7782500982284546,17300,1384000,0.8657393455505371,0.02255317196249962,1185,-20.14,941.0
1.7742046117782593,17400,1392000,0.822908341884613,0.0228166151791811,1185,-20.21,932.37
1.7817188501358032,17500,1400000,0.9202246218919754,0.011412999592721462,1185,-20.26,923.61
1.7736324071884155,17600,1408000,0.855062946677208,0.018648207187652588,1186,-20.25,923.58
1.7796558141708374,17700,1416000,0.9035126268863678,0.02019006572663784,1186,-20.28,921.86
1.7714399099349976,17800,1424000,0.9486188814043999,0.012883578427135944,1187,-20.27,920.78
1.7835286855697632,17900,1432000,0.8739529401063919,0.018304983153939247,1187,-20.28,919.27
1.7812659740447998,18000,1440000,0.8379208296537399,0.02726753056049347,1188,-20.26,922.2
