value_loss,policy_entropy,total_timesteps,nupdates,fps,explained_variance,ep_len_mean,ep_reward_mean
0.02477307617664337,1.6796905994415283,3992000,49900,1129,0.8827584534883499,1925.12,-15.72
0.019463401287794113,1.7044188976287842,4000000,50000,1129,0.895332932472229,1917.09,-15.86
0.055674027651548386,1.6687463521957397,4008000,50100,1118,0.5389476120471954,1940.49,-15.49
0.018509352579712868,1.6908622980117798,4016000,50200,1119,0.8300726562738419,1950.9,-15.38
0.01961573399603367,1.6494486331939697,4024000,50300,1119,0.902656689286232,1949.0,-15.48
0.025633346289396286,1.7000951766967773,4032000,50400,1119,0.6595726609230042,1946.94,-15.39
0.01586296409368515,1.665436029434204,4040000,50500,1119,0.9021806567907333,1943.37,-15.46
0.019620683044195175,1.6098849773406982,4048000,50600,1119,0.8619288802146912,1953.65,-15.32
0.021329542621970177,1.6869999170303345,4056000,50700,1120,0.8559928387403488,1958.17,-15.28
0.013492314144968987,1.7363836765289307,4064000,50800,1120,0.7966279089450836,1959.62,-15.19
0.018305111676454544,1.6116628646850586,4072000,50900,1120,0.8533158302307129,1958.58,-15.15
0.0148294847458601,1.676049828529358,4080000,51000,1120,0.803421139717102,1971.22,-15.01
0.009765489026904106,1.7033946514129639,4088000,51100,1121,0.8616198599338531,1964.99,-15.01
0.0423535481095314,1.7077839374542236,4096000,51200,1121,0.8629835844039917,1974.74,-14.9
0.007799078710377216,1.6810897588729858,4104000,51300,1121,0.9414080679416656,1961.45,-14.99
0.03546475991606712,1.6714611053466797,4112000,51400,1121,0.33037811517715454,1969.43,-14.88
0.008831121027469635,1.6603012084960938,4120000,51500,1122,0.9231173321604729,1972.28,-14.74
0.013376755639910698,1.6717078685760498,4128000,51600,1122,0.8571154475212097,1984.84,-14.64
0.031142795458436012,1.6014087200164795,4136000,51700,1122,0.20744657516479492,1982.62,-14.61
0.01645236648619175,1.7375777959823608,4144000,51800,1122,0.8443530201911926,1980.72,-14.71
0.01692998968064785,1.6527525186538696,4152000,51900,1123,0.9035367593169212,1979.33,-14.74
0.017909741029143333,1.6369621753692627,4160000,52000,1123,0.8667245656251907,1976.2,-14.79
0.02174324356019497,1.5799946784973145,4168000,52100,1123,0.7623440325260162,1984.56,-14.72
0.019258184358477592,1.6206715106964111,4176000,52200,1123,0.669141560792923,1973.13,-14.8
0.016142429783940315,1.5728123188018799,4184000,52300,1123,0.49562811851501465,1968.39,-14.81
0.02027646265923977,1.6443259716033936,4192000,52400,1124,0.835944876074791,1982.86,-14.63
0.028482992202043533,1.6867964267730713,4200000,52500,1124,0.843506395816803,1983.53,-14.6
0.03169655799865723,1.6661964654922485,4208000,52600,1124,0.7909157574176788,1978.04,-14.61
0.011078380048274994,1.6538665294647217,4216000,52700,1125,0.9111081287264824,1977.89,-14.57
0.010558748617768288,1.6529573202133179,4224000,52800,1125,0.8377668112516403,1977.24,-14.42
0.011761506088078022,1.6873972415924072,4232000,52900,1125,0.8737737536430359,1979.41,-14.33
0.01583508402109146,1.6415178775787354,4240000,53000,1125,0.8045634925365448,1982.98,-14.16
0.03010714426636696,1.7167155742645264,4248000,53100,1125,0.9051694720983505,1979.45,-14.09
0.032428137958049774,1.7017234563827515,4256000,53200,1115,0.8072580546140671,1967.93,-14.21
0.04009029269218445,1.681213140487671,4264000,53300,1115,0.5810405313968658,1956.44,-14.28
0.03286775201559067,1.606379508972168,4272000,53400,1115,0.7843625694513321,1965.07,-14.15
0.017030615359544754,1.6806873083114624,4280000,53500,1115,0.737109899520874,1964.59,-14.14
0.036877553910017014,1.6496105194091797,4288000,53600,1115,0.7360556125640869,1958.68,-14.27
0.023300789296627045,1.6764310598373413,4296000,53700,1116,0.8548420667648315,1960.59,-14.24
0.017332669347524643,1.6597633361816406,4304000,53800,1116,0.707772970199585,1962.86,-14.38
0.03128165751695633,1.5860203504562378,4312000,53900,1116,0.6630081832408905,1958.41,-14.5
0.025034138932824135,1.6189744472503662,4320000,54000,1116,0.6106017231941223,1958.04,-14.41
